Speaker	Recording	Speaker ID	Stimuli	Gender	File	Human Label 1	Human Label 2	Human Boundary	MFA Label 1	MFA Label 2	MFA Boundary	Diff	Diff(abs)
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl0sub1adv2anim1_indef	obj	SIL	2.56	li3ming2	SIL	2.56	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl0sub1adv2anim1_interro	SIL	adv	0.1	SIL	shang4ge4xing1qi1san1	0.1	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl0sub1adv2anim1_interro	adv	SIL	0.95	shang4ge4xing1qi1san1	SIL	0.95	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl0sub1adv2anim1_interro	SIL	wh	1.3	SIL	shui2	1.3	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl0sub1adv2anim1_interro	wh	also	1.8532499731336556	shui2	ye3	1.7	0.15324997313365563	0.15324997313365563
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl0sub1adv2anim1_interro	also	neg	2.176802567092195	ye3	mei2	2.1	0.0768025670921948	0.0768025670921948
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl0sub1adv2anim1_interro	neg	v-asp	2.29	mei2	jian4guo4	2.29	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl0sub1adv2anim1_interro	v-asp	obj	2.611160843913247	jian4guo4	li3ming2	2.58	0.031160843913247138	0.031160843913247138
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl0sub1adv2anim1_interro	obj	SIL	3.06	li3ming2	SIL	3.06	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub0adv0anim1_indef	SIL	sub	0.13	SIL	li3ming2	0.13	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub0adv0anim1_indef	sub	also	0.48	li3ming2	ye3	0.48	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub0adv0anim1_indef	also	neg	0.6332850236645079	ye3	mei2	0.56	0.07328502366450784	0.07328502366450784
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub0adv0anim1_indef	neg	v-asp	0.76	mei2	jian4guo4	0.76	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub0adv0anim1_indef	v-asp	wh	1.06	jian4guo4	na3ge4xue2sheng1	1.06	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub0adv0anim1_indef	wh	SIL	1.68	na3ge4xue2sheng1	SIL	1.68	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub0adv0anim1_interro	SIL	sub	0.1	SIL	li3ming2	0.1	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub0adv0anim1_interro	sub	also	0.46	li3ming2	ye3	0.46	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub0adv0anim1_interro	also	neg	0.610518895099217	ye3	mei2	0.58	0.030518895099217014	0.030518895099217014
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub0adv0anim1_interro	neg	v-asp	0.7722791148140529	mei2	jian4guo4	0.72	0.052279114814052896	0.052279114814052896
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub0adv0anim1_interro	v-asp	wh	1.05	jian4guo4	na3ge4xue2sheng1	1.05	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub0adv0anim1_interro	wh	SIL	1.95	na3ge4xue2sheng1	SIL	1.95	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub1adv0anim1_indef	SIL	wh	0.05	SIL	na3ge4xue2sheng1	0.05	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub1adv0anim1_indef	wh	SIL	0.9	na3ge4xue2sheng1	SIL	0.9	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub1adv0anim1_indef	SIL	also	0.93	SIL	ye3	0.93	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub1adv0anim1_indef	also	neg	1.05	ye3	mei2	1.05	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub1adv0anim1_indef	neg	v-asp	1.17	mei2	jian4guo4	1.17	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub1adv0anim1_indef	v-asp	obj	1.46	jian4guo4	li3ming2	1.46	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub1adv0anim1_indef	obj	SIL	2.05	li3ming2	SIL	2.05	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub1adv0anim1_interro	SIL	wh	0.06	SIL	na3ge4xue2sheng1	0.06	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub1adv0anim1_interro	wh	SIL	0.99	na3ge4xue2sheng1	SIL	0.99	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub1adv0anim1_interro	SIL	also	1.16	SIL	ye3	1.16	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub1adv0anim1_interro	also	neg	1.45	ye3	mei2	1.45	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub1adv0anim1_interro	neg	v-asp	1.62	mei2	jian4guo4	1.62	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub1adv0anim1_interro	v-asp	obj	1.9780178657740217	jian4guo4	li3ming2	1.91	0.0680178657740218	0.0680178657740218
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub1adv0anim1_interro	obj	SIL	2.37	li3ming2	SIL	2.37	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub1adv1anim1_interro	SIL	adv	0.11	SIL	zuo2tian1	0.11	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub1adv1anim1_interro	adv	wh	0.41	zuo2tian1	na3ge4xue2sheng1	0.41	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub1adv1anim1_interro	wh	SIL	1.15	na3ge4xue2sheng1	SIL	1.15	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub1adv1anim1_interro	SIL	also	1.2516332334283315	SIL	ye3	1.36	-0.10836676657166855	0.10836676657166855
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub1adv1anim1_interro	also	neg	1.5	ye3	mei2	1.5	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub1adv1anim1_interro	neg	v-asp	1.67	mei2	jian4guo4	1.67	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub1adv1anim1_interro	v-asp	obj	2.05221826168427	jian4guo4	li3ming2	1.99	0.06221826168427014	0.06221826168427014
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s1dl1sub1adv1anim1_interro	obj	SIL	2.56	li3ming2	SIL	2.56	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub0adv0anim1_indef	SIL	sub	0.04	SIL	zhang1wei3	0.04	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub0adv0anim1_indef	sub	also	0.42457709286333284	zhang1wei3	ye3	0.35	0.07457709286333286	0.07457709286333286
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub0adv0anim1_indef	also	neg	0.549500803282238	ye3	mei2	0.5	0.04950080328223805	0.04950080328223805
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub0adv0anim1_indef	neg	v-asp	0.7852059172801724	mei2	qu4cai3fang3	0.74	0.045205917280172425	0.045205917280172425
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub0adv0anim1_indef	v-asp	wh	1.26	qu4cai3fang3	shui2	1.26	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub0adv0anim1_indef	wh	SIL	1.55	shui2	SIL	1.55	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub0adv0anim1_interro	SIL	sub	0.11	SIL	zhang1wei3	0.11	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub0adv0anim1_interro	sub	also	0.504669330398498	zhang1wei3	ye3	0.43	0.07466933039849805	0.07466933039849805
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub0adv0anim1_interro	also	neg	0.7432700512175752	ye3	mei2	0.7	0.04327005121757521	0.04327005121757521
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub0adv0anim1_interro	neg	v-asp	0.89	mei2	qu4cai3fang3	0.89	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub0adv0anim1_interro	v-asp	wh	1.38	qu4cai3fang3	shui2	1.38	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub0adv0anim1_interro	wh	SIL	1.78	shui2	SIL	1.78	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub1adv0anim1_indef	SIL	wh	0.08	SIL	shui2	0.08	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub1adv0anim1_indef	wh	also	0.3355721064441935	shui2	ye3	0.29	0.045572106444193516	0.045572106444193516
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub1adv0anim1_indef	also	neg	0.4845710955468513	ye3	mei2	0.44	0.04457109554685129	0.04457109554685129
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub1adv0anim1_indef	neg	v-asp	0.6310867681644649	mei2	qu4cai3fang3	0.6	0.031086768164464873	0.031086768164464873
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub1adv0anim1_indef	v-asp	obj	1.17	qu4cai3fang3	zhang1wei3	1.17	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub1adv0anim1_indef	obj	SIL	1.53	zhang1wei3	SIL	1.53	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub1adv1anim1_indef	SIL	adv	0.11	SIL	zuo2tian1	0.11	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub1adv1anim1_indef	adv	wh	0.44	zuo2tian1	shui2	0.44	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub1adv1anim1_indef	wh	also	0.62	shui2	ye3	0.62	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub1adv1anim1_indef	also	neg	0.76	ye3	mei2	0.76	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub1adv1anim1_indef	neg	v-asp	0.931140081881134	mei2	qu4cai3fang3	0.9	0.03114008188113393	0.03114008188113393
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub1adv1anim1_indef	v-asp	obj	1.44	qu4cai3fang3	zhang1wei3	1.44	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub1adv1anim1_indef	obj	SIL	1.78	zhang1wei3	SIL	1.78	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub1adv1anim1_interro	SIL	adv	0.13	SIL	zuo2tian1	0.13	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub1adv1anim1_interro	adv	wh	0.43	zuo2tian1	shui2	0.43	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub1adv1anim1_interro	wh	SIL	0.87	shui2	SIL	0.87	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub1adv1anim1_interro	SIL	also	0.94	SIL	ye3	0.94	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub1adv1anim1_interro	also	neg	1.2150361458866192	ye3	mei2	1.17	0.045036145886619305	0.045036145886619305
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub1adv1anim1_interro	neg	v-asp	1.4013167426975084	mei2	qu4cai3fang3	1.35	0.0513167426975083	0.0513167426975083
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub1adv1anim1_interro	v-asp	obj	2.06	qu4cai3fang3	zhang1wei3	2.06	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl0sub1adv1anim1_interro	obj	SIL	2.5	zhang1wei3	SIL	2.5	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub0adv0anim1_indef	SIL	sub	0.05	SIL	zhang1wei3	0.05	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub0adv0anim1_indef	sub	also	0.31	zhang1wei3	ye3	0.31	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub0adv0anim1_indef	also	neg	0.41566900730992695	ye3	mei2	0.39	0.02566900730992694	0.02566900730992694
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub0adv0anim1_indef	neg	v-asp	0.6079914204885942	mei2	qu4cai3fang3	0.58	0.027991420488594265	0.027991420488594265
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub0adv0anim1_indef	v-asp	wh	1.09	qu4cai3fang3	na3wei4ji4zhe3	1.09	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub0adv0anim1_indef	wh	SIL	1.76	na3wei4ji4zhe3	SIL	1.76	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv1anim1_indef	SIL	adv	0.04	SIL	zuo2tian1	0.04	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv1anim1_indef	adv	wh	0.31	zuo2tian1	na3wei4ji4zhe3	0.31	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv1anim1_indef	wh	also	1.06	na3wei4ji4zhe3	ye3	1.06	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv1anim1_indef	also	neg	1.1885445915844457	ye3	mei2	1.14	0.048544591584445795	0.048544591584445795
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv1anim1_indef	neg	v-asp	1.324613179347337	mei2	qu4cai3fang3	1.29	0.034613179347336986	0.034613179347336986
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv1anim1_indef	v-asp	obj	1.82	qu4cai3fang3	zhang1wei3	1.82	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv1anim1_indef	obj	SIL	2.28	zhang1wei3	SIL	2.28	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv1anim1_interro	SIL	adv	0.08	SIL	zuo2tian1	0.08	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv1anim1_interro	adv	wh	0.61	zuo2tian1	na3wei4ji4zhe3	0.61	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv1anim1_interro	wh	SIL	1.55	na3wei4ji4zhe3	SIL	1.55	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv1anim1_interro	SIL	also	1.83	SIL	ye3	1.83	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv1anim1_interro	also	neg	1.97	ye3	mei2	1.97	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv1anim1_interro	neg	v-asp	2.2028112312517343	mei2	qu4cai3fang3	2.16	0.04281123125173414	0.04281123125173414
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv1anim1_interro	v-asp	obj	2.71	qu4cai3fang3	zhang1wei3	2.71	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv1anim1_interro	obj	SIL	3.05	zhang1wei3	SIL	3.05	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv2anim1_indef	SIL	adv	0.11	SIL	zuo2tian1dian4ying3jie2kai1mu4shi4hou4	0.11	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv2anim1_indef	adv	SIL	1.7	zuo2tian1dian4ying3jie2kai1mu4shi4hou4	SIL	1.7	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv2anim1_indef	SIL	wh	2.02	SIL	na3wei4ji4zhe3	2.02	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv2anim1_indef	wh	also	2.76	na3wei4ji4zhe3	ye3	2.76	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv2anim1_indef	also	neg	2.931319502393613	ye3	mei2	2.85	0.08131950239361307	0.08131950239361307
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv2anim1_indef	neg	v-asp	3.02	mei2	qu4cai3fang3	3.02	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv2anim1_indef	v-asp	obj	3.56	qu4cai3fang3	zhang1wei3	3.56	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv2anim1_indef	obj	SIL	3.94	zhang1wei3	SIL	3.94	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv2anim1_interro	SIL	adv	0.1	SIL	zuo2tian1dian4ying3jie2kai1mu4shi4hou4	0.1	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv2anim1_interro	adv	SIL	1.56	zuo2tian1dian4ying3jie2kai1mu4shi4hou4	SIL	1.56	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv2anim1_interro	SIL	wh	2.12	SIL	na3wei4ji4zhe3	2.12	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv2anim1_interro	wh	SIL	2.99	na3wei4ji4zhe3	SIL	2.99	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv2anim1_interro	SIL	also	3.21	SIL	ye3	3.21	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv2anim1_interro	also	neg	3.577106072292778	ye3	mei2	3.54	0.03710607229277807	0.03710607229277807
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv2anim1_interro	neg	v-asp	3.69	mei2	qu4cai3fang3	3.69	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv2anim1_interro	v-asp	obj	4.2	qu4cai3fang3	zhang1wei3	4.2	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s2dl1sub1adv2anim1_interro	obj	SIL	4.53	zhang1wei3	SIL	4.53	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl0sub1adv0anim0_indef	SIL	wh	0.03	SIL	shen3me	0.03	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl0sub1adv0anim0_indef	wh	also	0.44	shen3me	ye3	0.44	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl0sub1adv0anim0_indef	also	neg	0.543242713493817	ye3	mei2	0.5	0.04324271349381703	0.04324271349381703
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl0sub1adv0anim0_indef	neg	v-asp	0.65	mei2	ying3xiang3guo4	0.65	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl0sub1adv0anim0_indef	v-asp	obj	1.2323103458397489	ying3xiang3guo4	guo1xiang1	1.13	0.10231034583974896	0.10231034583974896
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl0sub1adv0anim0_indef	obj	SIL	1.64	guo1xiang1	SIL	1.64	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl1sub0adv0anim0_indef	SIL	sub	0.06	SIL	guo1xiang1	0.06	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl1sub0adv0anim0_indef	sub	also	0.36	guo1xiang1	ye3	0.36	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl1sub0adv0anim0_indef	also	neg	0.5558738922177039	ye3	mei2	0.48	0.07587389221770391	0.07587389221770391
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl1sub0adv0anim0_indef	neg	v-asp	0.65	mei2	ying3xiang3guo4	0.65	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl1sub0adv0anim0_indef	v-asp	wh	1.11	ying3xiang3guo4	na3zhong3chao2liu2	1.11	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl1sub0adv0anim0_indef	wh	SIL	1.85	na3zhong3chao2liu2	SIL	1.85	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl1sub0adv0anim0_interro	SIL	sub	0.06	SIL	guo1xiang1	0.06	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl1sub0adv0anim0_interro	sub	also	0.42	guo1xiang1	ye3	0.42	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl1sub0adv0anim0_interro	also	neg	0.6611736862606561	ye3	mei2	0.64	0.021173686260656077	0.021173686260656077
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl1sub0adv0anim0_interro	neg	v-asp	0.79	mei2	ying3xiang3guo4	0.79	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl1sub0adv0anim0_interro	v-asp	wh	1.22	ying3xiang3guo4	na3zhong3chao2liu2	1.22	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl1sub0adv0anim0_interro	wh	SIL	2.18	na3zhong3chao2liu2	SIL	2.18	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl1sub1adv0anim0_indef	SIL	wh	0.03	SIL	na3zhong3chao2liu2	0.03	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl1sub1adv0anim0_indef	wh	also	0.95	na3zhong3chao2liu2	ye3	0.95	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl1sub1adv0anim0_indef	also	neg	1.0884188988758479	ye3	mei2	1.05	0.03841889887584782	0.03841889887584782
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl1sub1adv0anim0_indef	neg	v-asp	1.22	mei2	ying3xiang3guo4	1.22	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl1sub1adv0anim0_indef	v-asp	obj	1.68	ying3xiang3guo4	guo1xiang1	1.68	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl1sub1adv0anim0_indef	obj	SIL	2.12	guo1xiang1	SIL	2.12	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl1sub1adv1anim0_indef	SIL	adv	0.1	SIL	qu4nian2	0.1	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl1sub1adv1anim0_indef	adv	wh	0.44	qu4nian2	na3zhong3chao2liu2	0.44	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl1sub1adv1anim0_indef	wh	SIL	1.3	na3zhong3chao2liu2	SIL	1.3	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl1sub1adv1anim0_indef	SIL	also	1.56	SIL	ye3	1.56	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl1sub1adv1anim0_indef	also	neg	1.7685914987349993	ye3	mei2	1.69	0.07859149873499938	0.07859149873499938
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl1sub1adv1anim0_indef	neg	v-asp	1.87	mei2	ying3xiang3guo4	1.87	0.0	0.0
Lab_Speaker4_Group1_M	Lab	Speaker4	Group1	M	TMP_g1s3dl1sub1adv1anim0_indef	v-asp	obj	2.3692171844646785	ying3xiang3guo4	guo1xiang1	2.3	0.06921718446467873	0.06921718446467873
