Speaker	Recording	Speaker ID	Stimuli	Gender	File	Human Label 1	Human Label 2	Human Boundary	MFA Label 1	MFA Label 2	MFA Boundary	Diff	Diff(abs)
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl0left1adv0_indef2	SIL	zhong1	0.05	SIL	zhong1	0.05	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl0left1adv0_indef2	zhong1	guo2	0.25	zhong1	guo2	0.25	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl0left1adv0_indef2	guo2	dui4	0.37	guo2	dui4	0.37	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl0left1adv0_indef2	dui4	SIL	0.66	dui4	SIL	0.66	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl0left1adv0_indef2	SIL	shui2	0.72	SIL	shui2	0.72	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl0left1adv0_indef2	shui2	ye3	1.01	shui2	ye3	1.01	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl0left1adv0_indef2	ye3	da3	1.22	ye3	da3	1.22	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl0left1adv0_indef2	da3	bu4	1.386650533411032	da3	bu4	1.36	0.02665053341103185	0.02665053341103185
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl0left1adv0_indef2	bu4	guo4	1.47	bu4	guo4	1.47	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_indef1	SIL	zhong1	0.04	SIL	zhong1	0.04	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_indef1	zhong1	guo2	0.21	zhong1	guo2	0.21	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_indef1	guo2	dui4	0.3321504945565809	guo2	dui4	0.3	0.03215049455658092	0.03215049455658092
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_indef1	dui4	na3	0.46	dui4	na3	0.46	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_indef1	na3	ge4	0.71	na3	ge4	0.71	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_indef1	ge4	dui4	0.8231328183310147	ge4	dui4	0.79	0.03313281833101467	0.03313281833101467
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_indef1	dui4	ye3	0.97	dui4	ye3	0.97	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_indef1	ye3	da3	1.0944243630012784	ye3	da3	1.07	0.02442436300127837	0.02442436300127837
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_indef1	da3	bu4	1.2441677682680932	da3	bu4	1.21	0.0341677682680932	0.0341677682680932
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_indef1	bu4	guo4	1.348813591464756	bu4	guo4	1.32	0.02881359146475604	0.02881359146475604
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_indef1	guo4	SIL	1.54	guo4	SIL	1.54	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_indef2	SIL	zhong1	0.03	SIL	zhong1	0.03	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_indef2	zhong1	guo2	0.26	zhong1	guo2	0.26	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_indef2	guo2	dui4	0.39	guo2	dui4	0.39	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_indef2	dui4	SIL	0.69	dui4	SIL	0.69	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_indef2	SIL	na3	1.04	SIL	na3	1.04	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_indef2	na3	ge4	1.29	na3	ge4	1.29	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_indef2	ge4	dui4	1.4286280150768502	ge4	dui4	1.4	0.02862801507685031	0.02862801507685031
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_indef2	dui4	ye3	1.56	dui4	ye3	1.56	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_indef2	ye3	da3	1.694403353121504	ye3	da3	1.66	0.034403353121504	0.034403353121504
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_indef2	da3	bu4	1.831411570020492	da3	bu4	1.81	0.021411570020491988	0.021411570020491988
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_indef2	bu4	guo4	1.9	bu4	guo4	1.9	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_indef2	guo4	SIL	2.1273	guo4	SIL	2.1273	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_interro1	SIL	zhong1	0.17	SIL	zhong1	0.17	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_interro1	zhong1	guo2	0.34	zhong1	guo2	0.34	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_interro1	guo2	dui4	0.4812810011672753	guo2	dui4	0.44	0.04128100116727529	0.04128100116727529
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_interro1	dui4	na3	0.8078575567179442	dui4	na3	0.73	0.07785755671794425	0.07785755671794425
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_interro1	na3	ge4	1.0625008765819226	na3	ge4	1.03	0.03250087658192258	0.03250087658192258
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_interro1	ge4	dui4	1.13	ge4	dui4	1.13	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_interro1	dui4	ye3	1.4783798632236766	dui4	ye3	1.37	0.10837986322367654	0.10837986322367654
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_interro1	ye3	da3	1.9082188909571025	ye3	da3	1.89	0.018218890957102607	0.018218890957102607
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_interro1	da3	bu4	2.0627217689159716	da3	bu4	2.04	0.022721768915971552	0.022721768915971552
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_interro1	bu4	guo4	2.2242764667148447	bu4	guo4	2.18	0.04427646671484453	0.04427646671484453
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_interro1	guo4	SIL	2.48	guo4	SIL	2.48	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_interro2	zhong1	guo2	0.17	zhong1	guo2	0.17	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_interro2	guo2	dui4	0.31739414384303316	guo2	dui4	0.27	0.04739414384303314	0.04739414384303314
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_interro2	dui4	SIL	0.6	dui4	SIL	0.6	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_interro2	SIL	na3	0.91	SIL	na3	0.91	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_interro2	na3	ge4	1.16	na3	ge4	1.16	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_interro2	ge4	dui4	1.25	ge4	dui4	1.25	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_interro2	dui4	ye3	1.516627194127086	dui4	ye3	1.39	0.126627194127086	0.126627194127086
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_interro2	ye3	da3	1.74	ye3	da3	1.74	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_interro2	da3	bu4	1.935057288408219	da3	bu4	1.91	0.02505728840821897	0.02505728840821897
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_interro2	bu4	guo4	2.02	bu4	guo4	2.02	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s1dl1left1adv0_interro2	guo4	SIL	2.23	guo4	SIL	2.23	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_indef1	jin1	nian2	0.11	jin1	nian2	0.11	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_indef1	nian2	shi4	0.28	nian2	shi4	0.28	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_indef1	shi4	jie4	0.43	shi4	jie4	0.43	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_indef1	jie4	bei1	0.57	jie4	bei1	0.57	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_indef1	bei1	fa3	0.9	bei1	fa3	0.9	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_indef1	fa3	guo2	1.11	fa3	guo2	1.11	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_indef1	guo2	dui4	1.25	guo2	dui4	1.25	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_indef1	dui4	SIL	1.58	dui4	SIL	1.58	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_indef1	SIL	shui2	1.99	SIL	shui2	1.99	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_indef1	shui2	ye3	2.24	shui2	ye3	2.24	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_indef1	ye3	ying2	2.4471942967085822	ye3	ying2	2.4	0.04719429670858233	0.04719429670858233
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_indef1	ying2	bu4	2.657020951988299	ying2	bu4	2.62	0.03702095198829891	0.03702095198829891
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_indef1	bu4	liao3	2.7728953735606794	bu4	liao3	2.73	0.042895373560679406	0.042895373560679406
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_indef1	liao3	SIL	3.13	liao3	SIL	3.13	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_indef2	SIL	jin1	0.1	SIL	jin1	0.1	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_indef2	jin1	nian2	0.26	jin1	nian2	0.26	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_indef2	nian2	shi4	0.42	nian2	shi4	0.42	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_indef2	shi4	jie4	0.58	shi4	jie4	0.58	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_indef2	jie4	bei1	0.72	jie4	bei1	0.72	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_indef2	bei1	fa3	0.89	bei1	fa3	0.89	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_indef2	fa3	guo2	1.067945865314146	fa3	guo2	1.03	0.03794586531414601	0.03794586531414601
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_indef2	guo2	dui4	1.16	guo2	dui4	1.16	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_indef2	dui4	SIL	1.44	dui4	SIL	1.44	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_indef2	SIL	shui2	1.47	SIL	shui2	1.47	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_indef2	shui2	ye3	1.8343277037426216	shui2	ye3	1.77	0.06432770374262153	0.06432770374262153
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_indef2	ye3	ying2	2.08	ye3	ying2	2.08	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_indef2	ying2	bu4	2.25	ying2	bu4	2.25	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_indef2	bu4	liao3	2.3660607422731315	bu4	liao3	2.34	0.0260607422731316	0.0260607422731316
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_indef2	liao3	SIL	2.57	liao3	SIL	2.57	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_interro1	SIL	jin1	0.05	SIL	jin1	0.05	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_interro1	jin1	nian2	0.23	jin1	nian2	0.23	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_interro1	nian2	shi4	0.39	nian2	shi4	0.39	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_interro1	shi4	jie4	0.56	shi4	jie4	0.56	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_interro1	jie4	bei1	0.66	jie4	bei1	0.66	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_interro1	bei1	fa3	0.78	bei1	fa3	0.78	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_interro1	fa3	guo2	1.0115477620664144	fa3	guo2	0.96	0.051547762066414426	0.051547762066414426
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_interro1	guo2	dui4	1.11	guo2	dui4	1.11	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_interro1	dui4	shui2	1.38	dui4	shui2	1.38	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_interro1	shui2	SIL	1.87	shui2	SIL	1.87	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_interro1	SIL	ye3	2.26	SIL	ye3	2.26	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_interro1	ye3	ying2	2.524386387443151	ye3	ying2	2.44	0.08438638744315119	0.08438638744315119
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_interro1	ying2	bu4	2.75	ying2	bu4	2.75	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_interro1	bu4	liao3	2.8930155258563603	bu4	liao3	2.86	0.03301552585636047	0.03301552585636047
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_interro2	SIL	jin1	0.13	SIL	jin1	0.13	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_interro2	jin1	nian2	0.26	jin1	nian2	0.26	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_interro2	nian2	shi4	0.43	nian2	shi4	0.43	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_interro2	shi4	jie4	0.57	shi4	jie4	0.57	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_interro2	jie4	bei1	0.68	jie4	bei1	0.68	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_interro2	bei1	fa3	0.8	bei1	fa3	0.8	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_interro2	fa3	guo2	1	fa3	guo2	1	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_interro2	guo2	dui4	1.18	guo2	dui4	1.18	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_interro2	dui4	SIL	1.54	dui4	SIL	1.54	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_interro2	SIL	shui2	1.98	SIL	shui2	1.98	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_interro2	shui2	SIL	2.56	shui2	SIL	2.56	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_interro2	SIL	ye3	2.98	SIL	ye3	2.98	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_interro2	ye3	ying2	3.30510752276239	ye3	ying2	3.06	0.24510752276238978	0.24510752276238978
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_interro2	ying2	bu4	3.53	ying2	bu4	3.53	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_interro2	bu4	liao3	3.6515029374734986	bu4	liao3	3.62	0.03150293747349853	0.03150293747349853
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl0left1adv0_interro2	liao3	SIL	3.93	liao3	SIL	3.93	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef1	SIL	jin1	0.03	SIL	jin1	0.03	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef1	jin1	nian2	0.21	jin1	nian2	0.21	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef1	nian2	shi4	0.38	nian2	shi4	0.38	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef1	shi4	jie4	0.54	shi4	jie4	0.54	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef1	jie4	bei1	0.67	jie4	bei1	0.67	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef1	bei1	fa3	0.8781001254044802	bei1	fa3	0.83	0.048100125404480276	0.048100125404480276
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef1	fa3	guo2	1.0595800091112202	fa3	guo2	1.01	0.04958000911122018	0.04958000911122018
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef1	guo2	dui4	1.1995694478452499	guo2	dui4	1.16	0.03956944784524996	0.03956944784524996
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef1	dui4	SIL	1.46	dui4	SIL	1.46	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef1	SIL	na3	1.73	SIL	na3	1.73	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef1	na3	ge4	1.99	na3	ge4	1.99	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef1	ge4	dui4	2.10406072809591	ge4	dui4	2.08	0.024060728095909756	0.024060728095909756
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef1	dui4	ye3	2.3929751016533753	dui4	ye3	2.31	0.0829751016533753	0.0829751016533753
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef1	ye3	ying2	2.6118947558438257	ye3	ying2	2.54	0.07189475584382565	0.07189475584382565
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef1	ying2	bu4	2.76	ying2	bu4	2.76	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef1	bu4	liao3	2.878470389177776	bu4	liao3	2.84	0.03847038917777601	0.03847038917777601
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef2	SIL	jin1	0.06	SIL	jin1	0.06	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef2	jin1	nian2	0.2	jin1	nian2	0.2	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef2	nian2	shi4	0.36	nian2	shi4	0.36	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef2	shi4	jie4	0.48	shi4	jie4	0.48	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef2	jie4	bei1	0.61	jie4	bei1	0.61	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef2	bei1	fa3	0.789746893446769	bei1	fa3	0.76	0.02974689344676895	0.02974689344676895
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef2	fa3	guo2	0.9588353188134677	fa3	guo2	0.92	0.03883531881346769	0.03883531881346769
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef2	guo2	dui4	1.078114750661294	guo2	dui4	1.02	0.05811475066129401	0.05811475066129401
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef2	dui4	SIL	1.31	dui4	SIL	1.31	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef2	SIL	na3	1.47	SIL	na3	1.47	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef2	na3	ge4	1.78	na3	ge4	1.78	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef2	ge4	dui4	1.9134951553513413	ge4	dui4	1.89	0.02349515535134139	0.02349515535134139
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef2	dui4	ye3	2.0838943437053787	dui4	ye3	2.03	0.05389434370537893	0.05389434370537893
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef2	ye3	ying2	2.24	ye3	ying2	2.24	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef2	ying2	bu4	2.42	ying2	bu4	2.42	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_indef2	bu4	liao3	2.5308645223878927	bu4	liao3	2.5	0.030864522387892723	0.030864522387892723
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_interro1	SIL	jin1	0.06	SIL	jin1	0.06	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_interro1	jin1	nian2	0.2	jin1	nian2	0.2	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_interro1	nian2	shi4	0.36	nian2	shi4	0.36	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_interro1	shi4	jie4	0.5	shi4	jie4	0.5	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_interro1	jie4	bei1	0.6334473694433781	jie4	bei1	0.61	0.023447369443378108	0.023447369443378108
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_interro1	bei1	fa3	0.7752282051228592	bei1	fa3	0.75	0.02522820512285917	0.02522820512285917
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_interro1	fa3	guo2	0.9581049352021899	fa3	guo2	0.92	0.03810493520218983	0.03810493520218983
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_interro1	guo2	dui4	1.0978309761616785	guo2	dui4	1.07	0.0278309761616784	0.0278309761616784
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_interro1	dui4	SIL	1.38	dui4	SIL	1.38	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_interro1	SIL	na3	1.58	SIL	na3	1.58	0.0	0.0
Lab_Speaker4_Group3_M	Lab	Speaker4	Group3	M	TMP_g3s2dl1left1adv0_interro1	na3	ge4	1.84	na3	ge4	1.84	0.0	0.0
